26/10/2016;450;A;PYG;0,00054720;0,00054770;5699,73000000;5703,99000000
26/10/2016;460;A;UAH;0,12200000;0,12230000;25,53000000;25,58000000
26/10/2016;470;A;JPY;0,02989000;0,02989000;104,43000000;104,44000000
26/10/2016;482;A;GEL;1,29250000;1,31450000;2,37500000;2,41500000
26/10/2016;490;A;ALL;0,02491000;0,02506000;124,60000000;125,28000000
26/10/2016;495;A;HNL;0,13790000;0,13860000;22,53000000;22,63000000
26/10/2016;500;A;SLL;0,00054790;0,00055780;5597,00000000;5697,00000000
26/10/2016;503;A;MDL;0,15700000;0,15780000;19,78000000;19,88000000
26/10/2016;506;A;RON;0,75650000;0,75760000;4,12080000;4,12580000
26/10/2016;510;A;BGN;1,74220000;1,74300000;1,79110000;1,79160000
26/10/2016;530;B;GIP;3,79830000;3,80030000;1,21690000;1,21730000
26/10/2016;535;A;EGP;0,35150000;0,35160000;8,87990000;8,88000000
26/10/2016;540;B;GBP;3,81980000;3,82090000;1,22380000;1,22390000
26/10/2016;545;B;FKP;3,79710000;3,80090000;1,21650000;1,21750000
26/10/2016;560;A;LBP;0,00206800;0,00207500;1504,50000000;1509,50000000
26/10/2016;570;B;SHP;3,81330000;3,82030000;1,22170000;1,22370000
26/10/2016;575;A;SYP;0,00603000;0,00603900;517,00000000;517,60000000
26/10/2016;585;A;SZL;0,22430000;0,22510000;13,87070000;13,91400000
26/10/2016;603;A;LSL;0,22450000;0,22510000;13,87070000;13,90400000
26/10/2016;608;A;TMT;0,89180000;0,89450000;3,49000000;3,50000000
26/10/2016;622;A;MZN;0,04026000;0,04108000;76,00000000;77,52000000
26/10/2016;625;A;ERN;0,19310000;0,19940000;15,66000000;16,16000000
26/10/2016;630;A;NGN;0,01022000;0,01025000;304,50000000;305,50000000
26/10/2016;635;A;AOA;0,01876000;0,01891000;165,07100000;166,42100000
26/10/2016;640;A;TWD;0,09877000;0,09888000;31,57300000;31,60300000
26/10/2016;642;A;TRY;1,01130000;1,01250000;3,08350000;3,08650000
26/10/2016;660;A;PEN;0,92770000;0,92870000;3,36150000;3,36450000
26/10/2016;665;A;BTN;0,04670000;0,04671000;66,83000000;66,84000000
26/10/2016;670;A;MRO;0,00862200;0,00881900;354,00000000;362,00000000
26/10/2016;680;B;TOP;1,40050000;1,49760000;0,44870000;0,47970000
26/10/2016;685;A;MOP;0,39040000;0,39120000;7,98000000;7,99600000
26/10/2016;706;A;ARS;0,20500000;0,20510000;15,22000000;15,22750000
26/10/2016;715;A;CLP;0,00477400;0,00477700;653,55000000;653,80000000
26/10/2016;720;A;COP;0,00105500;0,00105600;2956,39000000;2958,39000000
26/10/2016;725;A;CUP;3,12130000;3,12190000;1,00000000;1,00000000
26/10/2016;730;A;DOP;0,06730000;0,06782000;46,03000000;46,38000000
26/10/2016;735;A;PHP;0,06441000;0,06445000;48,43800000;48,45800000
26/10/2016;741;A;MXN;0,16750000;0,16750000;18,63600000;18,64000000
26/10/2016;745;A;UYU;0,11120000;0,11140000;28,03000000;28,08000000
26/10/2016;755;B;BWP;0,29310000;0,29380000;0,09390000;0,09410000
26/10/2016;760;A;MWK;0,00435100;0,00438200;712,43000000;717,43000000
26/10/2016;766;A;ZMW;0,31920000;0,31990000;9,76000000;9,78000000
26/10/2016;770;A;GTQ;0,41470000;0,41500000;7,52300000;7,52600000
26/10/2016;775;A;MMK;0,00241600;0,00242000;1290,00000000;1292,00000000
26/10/2016;778;B;PGK;0,96140000;1,00840000;0,30800000;0,32300000
26/10/2016;779;A;HRK;0,45420000;0,45450000;6,86940000;6,87280000
26/10/2016;780;A;LAK;0,00038240;0,00038420;8125,00000000;8163,00000000
26/10/2016;785;A;ZAR;0,22470000;0,22490000;13,88320000;13,89200000
26/10/2016;795;A;CNY;0,46100000;0,46130000;6,76790000;6,77050000
26/10/2016;796;A;CNH;0,46020000;0,46040000;6,78140000;6,78210000
26/10/2016;800;A;QAR;0,85710000;0,85740000;3,64120000;3,64160000
26/10/2016;805;A;OMR;8,09890000;8,11730000;0,38460000;0,38540000
26/10/2016;810;A;YER;0,01248000;0,01249000;249,90000000;250,20000000
26/10/2016;815;A;IRR;0,00009830;0,00009830;31752,00000000;31752,00000000
26/10/2016;820;A;SAR;0,83190000;0,83270000;3,74930000;3,75200000
26/10/2016;825;A;KHR;0,00075560;0,00077440;4031,30000000;4130,70000000
26/10/2016;828;A;MYR;0,74940000;0,75060000;4,15900000;4,16500000
26/10/2016;830;A;RUB;0,04977000;0,04979000;62,70020000;62,71830000
26/10/2016;831;A;BYN;1,64110000;1,64570000;1,89700000;1,90200000
26/10/2016;835;A;TJS;0,39600000;0,39660000;7,87200000;7,88200000
26/10/2016;840;A;MUR;0,08663000;0,08737000;35,73000000;36,03000000
26/10/2016;845;A;NPR;0,02914000;0,02917000;107,04000000;107,12000000
26/10/2016;850;A;SCR;0,23280000;0,23630000;13,20970000;13,40970000
26/10/2016;855;A;LKR;0,02110000;0,02122000;147,10000000;147,90000000
26/10/2016;860;A;INR;0,04670000;0,04673000;66,81030000;66,83030000
26/10/2016;865;A;IDR;0,00023990;0,00024010;13005,00000000;13010,00000000
26/10/2016;870;A;MVR;0,19790000;0,20880000;14,95000000;15,77000000
26/10/2016;875;A;PKR;0,02979000;0,02981000;104,71000000;104,76000000
26/10/2016;880;A;ILS;0,81300000;0,81360000;3,83720000;3,83920000
26/10/2016;892;A;KGS;0,04550000;0,04571000;68,29500000;68,59500000
26/10/2016;893;A;UZS;0,00101100;0,00101400;3078,00000000;3088,00000000
26/10/2016;905;A;BDT;0,03967000;0,03980000;78,43000000;78,68000000
26/10/2016;912;B;WST;1,20860000;1,27750000;0,38720000;0,40920000
26/10/2016;913;A;KZT;0,00940500;0,00940800;331,83000000;331,88000000
26/10/2016;915;A;MNT;0,00132700;0,00133500;2338,00000000;2353,00000000
26/10/2016;920;A;VUV;0,02893000;0,02949000;105,88000000;107,88000000
26/10/2016;930;A;KRW;0,00274600;0,00275200;1134,51000000;1136,52000000
26/10/2016;946;A;TZS;0,00142700;0,00143300;2178,00000000;2188,00000000
26/10/2016;950;A;KES;0,03075000;0,03082000;101,30000000;101,50000000
26/10/2016;955;A;UGX;0,00090130;0,00090410;3453,00000000;3463,00000000
26/10/2016;960;A;SOS;0,00536300;0,00542900;575,00000000;582,00000000
26/10/2016;975;A;PLN;0,78650000;0,78700000;3,96690000;3,96840000
26/10/2016;978;B;EUR;3,40750000;3,40850000;1,09170000;1,09180000
26/10/2016;998;A;XAU;127,34800000;127,37250000;0,02451000;0,02451000
